Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Evis,6/16/2020 10:04,0:09:32,,Suits: Season 7: Skin in the Game (Episode 1),,Chrome PC (Cadmium),0:11:11,Not latest view,AL (Albania)
Evis,6/16/2020 9:14,0:42:39,,Suits: Season 6: Character and Fitness (Episode 16),,Chrome PC (Cadmium),0:43:48,0:43:48,AL (Albania)
Evis,6/16/2020 8:32,0:39:28,Autoplayed: user action: None; ,Suits: Season 6: Quid Pro Quo (Episode 15),,Chrome PC (Cadmium),0:40:54,0:40:54,AL (Albania)
Evis,6/16/2020 7:52,0:39:46,,Suits: Season 6: Admission of Guilt (Episode 14),,Chrome PC (Cadmium),0:41:15,0:41:15,AL (Albania)
Evis,6/15/2020 11:45,0:40:36,,"Suits: Season 6: Teeth, Nose, Teeth (Episode 13)",,Chrome PC (Cadmium),0:42:07,0:42:07,AL (Albania)
Evis,6/15/2020 11:27,0:00:01,,"Suits: Season 6: Teeth, Nose, Teeth (Episode 13)",,Chrome PC (Cadmium),0:01:06,Not latest view,AL (Albania)
Evis,6/15/2020 10:54,0:30:43,,Suits: Season 6: The Painting (Episode 12),,Chrome PC (Cadmium),0:42:09,0:42:09,AL (Albania)
Evis,6/13/2020 19:35,0:10:08,,Suits: Season 6: The Painting (Episode 12),,Chrome PC (Cadmium),0:11:33,Not latest view,AL (Albania)
Evis,6/13/2020 19:11,0:24:16,,Suits: Season 6: She's Gone (Episode 11),,Chrome PC (Cadmium),0:42:59,0:42:59,AL (Albania)
Evis,6/13/2020 18:52,0:17:14,,Suits: Season 6: She's Gone (Episode 11),,Chrome PC (Cadmium),0:18:43,Not latest view,AL (Albania)
Evis,6/13/2020 18:09,0:42:14,,Suits: Season 6: P.S.L. (Episode 10),,Chrome PC (Cadmium),0:43:29,0:43:29,AL (Albania)
Evis,6/13/2020 12:56,0:00:01,,Suits: Season 6: P.S.L. (Episode 10),,Apple iPhone 8 Plus (CDMA),0:00:52,Not latest view,AL (Albania)
Evis,6/13/2020 12:43,0:13:04,,Suits: Season 6: The Hand That Feeds You (Episode 9),,Apple iPhone 8 Plus (CDMA),0:40:56,0:40:56,AL (Albania)
Evis,6/13/2020 11:48,0:26:27,,Suits: Season 6: The Hand That Feeds You (Episode 9),,Chrome PC (Cadmium),0:27:58,Not latest view,AL (Albania)
Evis,6/13/2020 11:21,0:21:56,,Suits: Season 6: Borrowed Time (Episode 8),,Chrome PC (Cadmium),0:42:02,0:42:02,AL (Albania)
Evis,6/13/2020 10:58,0:18:42,,Suits: Season 6: Borrowed Time (Episode 8),,Chrome PC (Cadmium),0:20:06,Not latest view,AL (Albania)
Evis,6/13/2020 10:13,0:28:52,,Suits: Season 6: Shake the Trees (Episode 7),,Chrome PC (Cadmium),0:41:38,0:41:38,AL (Albania)
Evis,6/13/2020 7:39,0:11:19,,Suits: Season 6: Shake the Trees (Episode 7),,Chrome PC (Cadmium),0:12:46,Not latest view,AL (Albania)
Evis,6/13/2020 6:50,0:40:59,,Suits: Season 6: Spain (Episode 6),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,6/12/2020 19:57,0:03:41,,Suits: Season 6: Trust (Episode 5),,Apple iPhone 8 Plus (CDMA),0:41:45,0:41:45,AL (Albania)
Evis,6/12/2020 19:22,0:33:03,,Suits: Season 6: Trust (Episode 5),,Chrome PC (Cadmium),0:38:08,Not latest view,AL (Albania)
Evis,6/12/2020 19:09,0:04:00,,Suits: Season 6: Trust (Episode 5),,Chrome PC (Cadmium),0:05:05,Not latest view,AL (Albania)
Evis,6/12/2020 18:19,0:40:11,,Suits: Season 6: Turn (Episode 4),,Chrome PC (Cadmium),0:41:32,0:41:32,AL (Albania)
Evis,6/12/2020 18:07,0:11:34,,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:41:22,0:41:22,AL (Albania)
Evis,6/12/2020 18:02,0:01:36,,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:29:48,Not latest view,AL (Albania)
Evis,6/12/2020 17:57,0:03:38,,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:28:12,Not latest view,AL (Albania)
Evis,6/12/2020 17:54,0:02:08,,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:24:34,Not latest view,AL (Albania)
Evis,6/12/2020 17:49,0:02:28,,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:22:26,Not latest view,AL (Albania)
Evis,6/12/2020 17:30,0:18:39,Autoplayed: user action: None; ,Suits: Season 6: Back on the Map (Episode 3),,Chrome PC (Cadmium),0:19:58,Not latest view,AL (Albania)
Evis,6/12/2020 17:24,0:05:21,,Suits: Season 6: Accounts Payable (Episode 2),,Chrome PC (Cadmium),0:42:17,0:42:17,AL (Albania)
Evis,6/12/2020 17:14,0:09:20,,Suits: Season 6: Accounts Payable (Episode 2),,Chrome PC (Cadmium),0:36:56,Not latest view,AL (Albania)
Evis,6/12/2020 15:12,0:26:07,,Suits: Season 6: Accounts Payable (Episode 2),,Chrome PC (Cadmium),0:27:36,Not latest view,AL (Albania)
Evis,6/12/2020 14:32,0:39:35,,Suits: Season 6: To Trouble (Episode 1),,Chrome PC (Cadmium),0:41:24,0:41:24,AL (Albania)
Evis,6/12/2020 14:02,0:29:05,,Suits: Season 5: 25th Hour (Episode 16),,Chrome PC (Cadmium),0:45:21,0:45:21,AL (Albania)
Evis,6/12/2020 13:49,0:10:34,,Suits: Season 5: 25th Hour (Episode 16),,Chrome PC (Cadmium),0:16:16,Not latest view,AL (Albania)
Evis,6/12/2020 13:41,0:04:44,,Suits: Season 5: 25th Hour (Episode 16),,Chrome PC (Cadmium),0:05:42,Not latest view,AL (Albania)
Evis,6/12/2020 13:14,0:23:59,,Suits: Season 5: Tick Tock (Episode 15),,Chrome PC (Cadmium),0:42:54,0:42:54,AL (Albania)
Evis,6/12/2020 13:07,0:04:29,,Suits: Season 5: Tick Tock (Episode 15),,Chrome PC (Cadmium),0:18:55,Not latest view,AL (Albania)
Evis,6/12/2020 12:50,0:13:01,,Suits: Season 5: Tick Tock (Episode 15),,Chrome PC (Cadmium),0:14:26,Not latest view,AL (Albania)
Evis,6/12/2020 12:18,0:25:22,,Suits: Season 5: Self Defense (Episode 14),,Chrome PC (Cadmium),0:42:22,0:42:22,AL (Albania)
Evis,6/12/2020 12:15,0:00:02,,Suits: Season 5: Self Defense (Episode 14),,Chrome PC (Cadmium),0:16:59,Not latest view,AL (Albania)
Evis,6/11/2020 19:24,0:04:42,,Suits: Season 5: Self Defense (Episode 14),,Apple iPhone 8 Plus (CDMA),0:16:57,Not latest view,AL (Albania)
Evis,6/11/2020 18:48,0:11:42,,Suits: Season 5: Self Defense (Episode 14),,Chrome PC (Cadmium),0:13:05,Not latest view,AL (Albania)
Evis,6/11/2020 18:36,0:09:58,,Suits: Season 5: God's Green Earth (Episode 13),,Chrome PC (Cadmium),0:42:00,0:42:00,AL (Albania)
Evis,6/11/2020 18:23,0:00:05,,The Crown: Season 1: Pride & Joy (Episode 8),,Chrome PC (Cadmium),0:10:18,0:10:18,AL (Albania)
Evis,6/11/2020 12:24,0:31:40,,Suits: Season 5: God's Green Earth (Episode 13),,Chrome PC (Cadmium),0:32:53,Not latest view,AL (Albania)
Evis,6/11/2020 11:39,0:41:33,Autoplayed: user action: None; ,Suits: Season 5: Live to Fight... (Episode 12),,Chrome PC (Cadmium),0:42:54,0:42:54,AL (Albania)
Evis,6/11/2020 10:41,0:42:44,,Suits: Season 5: Blowback (Episode 11),,Chrome PC (Cadmium),0:44:37,0:44:37,AL (Albania)
Evis,6/11/2020 9:53,0:42:23,,Suits: Season 5: Faith (Episode 10),,Chrome PC (Cadmium),0:43:43,0:43:43,AL (Albania)
Evis,6/11/2020 9:41,0:10:38,,Suits: Season 5: Uninvited Guests (Episode 9),,Chrome PC (Cadmium),0:42:43,0:42:43,AL (Albania)
Evis,6/11/2020 8:29,0:26:39,,Suits: Season 5: Uninvited Guests (Episode 9),,Chrome PC (Cadmium),0:32:07,Not latest view,AL (Albania)
Evis,6/10/2020 11:49,0:04:19,,Suits: Season 5: Uninvited Guests (Episode 9),,Apple iPhone 8 Plus (CDMA),0:05:05,Not latest view,AL (Albania)
Evis,6/10/2020 11:02,0:42:04,,Suits: Season 5: Mea Culpa (Episode 8),,Apple iPhone 8 Plus (CDMA),0:42:35,0:42:35,AL (Albania)
Evis,6/10/2020 10:56,0:05:30,,Suits: Season 5: Hitting Home (Episode 7),,Apple iPhone 8 Plus (CDMA),0:42:38,0:42:38,AL (Albania)
Evis,6/10/2020 7:34,0:35:50,,Suits: Season 5: Hitting Home (Episode 7),,Chrome PC (Cadmium),0:37:08,Not latest view,AL (Albania)
Evis,6/9/2020 12:34,0:00:15,,Suits: Season 5: Hitting Home (Episode 7),,Chrome PC (Cadmium),0:00:58,Not latest view,AL (Albania)
Evis,6/9/2020 11:51,0:39:55,,Suits: Season 5: Privilege (Episode 6),,Chrome PC (Cadmium),0:40:57,0:40:57,AL (Albania)
Evis,6/9/2020 11:03,0:32:52,,Suits: Season 5: Toe to Toe (Episode 5),,Chrome PC (Cadmium),0:42:10,0:42:10,AL (Albania)
Evis,6/9/2020 10:13,0:08:04,,Suits: Season 5: Toe to Toe (Episode 5),,Chrome PC (Cadmium),0:09:19,Not latest view,AL (Albania)
Evis,6/9/2020 9:19,0:41:37,,Suits: Season 5: No Puedo Hacerlo (Episode 4),,Chrome PC (Cadmium),0:42:42,0:42:42,AL (Albania)
Evis,6/9/2020 9:17,0:01:47,,Suits: Season 5: No Refills (Episode 3),,Chrome PC (Cadmium),0:01:47,0:01:47,AL (Albania)
Evis,6/9/2020 8:48,0:00:03,Autoplayed: user action: None; ,Suits: Season 5: No Puedo Hacerlo (Episode 4),,Chrome PC (Cadmium),0:00:48,Not latest view,AL (Albania)
Evis,6/9/2020 8:37,0:11:11,,Suits: Season 5: No Refills (Episode 3),,Chrome PC (Cadmium),0:42:26,Not latest view,AL (Albania)
Evis,6/9/2020 7:32,0:21:39,,Suits: Season 5: No Refills (Episode 3),,Chrome PC (Cadmium),0:31:16,Not latest view,AL (Albania)
Evis,6/8/2020 19:26,0:08:42,,Suits: Season 5: No Refills (Episode 3),,Chrome PC (Cadmium),0:09:48,Not latest view,AL (Albania)
Evis,6/8/2020 18:40,0:40:15,,Suits: Season 5: Compensation (Episode 2),,Chrome PC (Cadmium),0:41:31,0:41:31,AL (Albania)
Evis,6/8/2020 18:21,0:18:34,,Suits: Season 5: Denial (Episode 1),,Chrome PC (Cadmium),0:42:11,0:42:11,AL (Albania)
Evis,6/8/2020 12:11,0:22:03,,Suits: Season 5: Denial (Episode 1),,Chrome PC (Cadmium),0:23:36,Not latest view,AL (Albania)
Evis,6/8/2020 11:24,0:43:41,,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Chrome PC (Cadmium),0:45:01,0:45:01,AL (Albania)
Evis,6/8/2020 11:08,0:15:56,,Suits: Season 4: Intent (Episode 15),,Chrome PC (Cadmium),0:42:41,0:42:41,AL (Albania)
Evis,6/8/2020 10:21,0:02:52,,Suits: Season 4: Intent (Episode 15),,Chrome PC (Cadmium),0:26:47,Not latest view,AL (Albania)
Evis,6/8/2020 8:28,0:22:48,,Suits: Season 4: Intent (Episode 15),,Chrome PC (Cadmium),0:23:59,Not latest view,AL (Albania)
Evis,6/8/2020 8:18,0:10:03,,Suits: Season 4: Derailed (Episode 14),,Chrome PC (Cadmium),0:42:37,0:42:37,AL (Albania)
Evis,6/6/2020 11:51,0:31:51,,Suits: Season 4: Derailed (Episode 14),,Chrome PC (Cadmium),0:33:13,Not latest view,AL (Albania)
Evis,6/6/2020 11:43,0:07:25,,Suits: Season 4: Fork in the Road (Episode 13),,Chrome PC (Cadmium),0:44:26,0:44:26,AL (Albania)
Evis,6/6/2020 10:28,0:35:38,,Suits: Season 4: Fork in the Road (Episode 13),,Chrome PC (Cadmium),0:37:00,Not latest view,AL (Albania)
Evis,6/6/2020 10:25,0:03:15,,Suits: Season 4: Respect (Episode 12),,Chrome PC (Cadmium),0:41:41,0:41:41,AL (Albania)
Evis,6/5/2020 11:56,0:37:07,Autoplayed: user action: None; ,Suits: Season 4: Respect (Episode 12),,Chrome PC (Cadmium),0:38:30,Not latest view,AL (Albania)
Evis,6/5/2020 10:56,0:40:57,,Suits: Season 4: Enough is Enough (Episode 11),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,6/5/2020 10:10,0:42:06,,Suits: Season 4: This Is Rome (Episode 10),,Chrome PC (Cadmium),0:43:29,0:43:29,AL (Albania)
Evis,6/5/2020 9:59,0:10:17,,Suits: Season 4: Gone (Episode 9),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,6/3/2020 12:45,0:31:28,,Suits: Season 4: Gone (Episode 9),,Chrome PC (Cadmium),0:32:52,Not latest view,AL (Albania)
Evis,6/3/2020 11:38,0:40:37,,Suits: Season 4: Exposure (Episode 8),,Chrome PC (Cadmium),0:42:02,0:42:02,AL (Albania)
Evis,6/3/2020 10:55,0:41:12,,Suits: Season 4: We're Done (Episode 7),,Chrome PC (Cadmium),0:42:31,0:42:31,AL (Albania)
Evis,6/3/2020 10:39,0:15:45,,Suits: Season 4: Litt the Hell Up (Episode 6),,Chrome PC (Cadmium),0:42:41,0:42:41,AL (Albania)
Evis,6/1/2020 12:39,0:25:54,,Suits: Season 4: Litt the Hell Up (Episode 6),,Chrome PC (Cadmium),0:27:02,Not latest view,AL (Albania)
Evis,6/1/2020 11:41,0:41:19,,Suits: Season 4: Pound of Flesh (Episode 5),,Chrome PC (Cadmium),0:42:20,0:42:20,AL (Albania)
Evis,6/1/2020 11:31,0:08:31,,Suits: Season 4: Leveraged (Episode 4),,Chrome PC (Cadmium),0:43:49,0:43:49,AL (Albania)
Evis,6/1/2020 8:34,0:34:07,Autoplayed: user action: None; ,Suits: Season 4: Leveraged (Episode 4),,Chrome PC (Cadmium),0:35:22,Not latest view,AL (Albania)
Evis,6/1/2020 8:28,0:05:22,,Suits: Season 4: Two in the Knees (Episode 3),,Chrome PC (Cadmium),0:42:34,0:42:34,AL (Albania)
Evis,5/31/2020 18:13,0:09:24,,Suits: Season 4: Two in the Knees (Episode 3),,Chrome PC (Cadmium),0:37:35,Not latest view,AL (Albania)
Evis,5/31/2020 17:53,0:18:44,,Suits: Season 4: Two in the Knees (Episode 3),,Chrome PC (Cadmium),0:28:11,Not latest view,AL (Albania)
Evis,5/30/2020 12:03,0:08:13,,Suits: Season 4: Two in the Knees (Episode 3),,Chrome PC (Cadmium),0:09:27,Not latest view,AL (Albania)
Evis,5/30/2020 10:51,0:00:02,Autoplayed: user action: None; ,Suits: Season 4: Two in the Knees (Episode 3),,Chrome PC (Cadmium),0:00:52,Not latest view,AL (Albania)
Evis,5/30/2020 10:26,0:21:37,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Chrome PC (Cadmium),0:42:34,0:42:34,AL (Albania)
Evis,5/29/2020 9:31,0:06:49,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Chrome PC (Cadmium),0:20:57,Not latest view,AL (Albania)
Evis,5/27/2020 11:12,0:13:00,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Chrome PC (Cadmium),0:14:09,Not latest view,AL (Albania)
Evis,5/27/2020 10:13,0:31:03,,Suits: Season 4: One-Two-Three Go... (Episode 1),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,5/26/2020 12:15,0:10:19,,Suits: Season 4: One-Two-Three Go... (Episode 1),,Chrome PC (Cadmium),0:11:27,Not latest view,AL (Albania)
Evis,5/26/2020 11:31,0:42:59,,Suits: Season 3: No Way Out (Episode 16),,Chrome PC (Cadmium),0:45:14,0:45:14,AL (Albania)
Evis,5/26/2020 11:30,0:01:04,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,5/26/2020 10:53,0:01:22,,Suits: Season 3: No Way Out (Episode 16),,Chrome PC (Cadmium),0:02:28,Not latest view,AL (Albania)
Evis,5/26/2020 10:52,0:00:34,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,5/26/2020 9:51,0:40:48,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,Chrome PC (Cadmium),0:41:51,Not latest view,AL (Albania)
Evis,5/25/2020 11:14,0:32:09,,Suits: Season 3: Heartburn (Episode 14),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,5/23/2020 12:21,0:09:05,,Suits: Season 3: Heartburn (Episode 14),,Chrome PC (Cadmium),0:10:21,Not latest view,AL (Albania)
Evis,5/23/2020 11:38,0:36:52,,Suits: Season 3: Moot Point (Episode 13),,Chrome PC (Cadmium),0:42:36,0:42:36,AL (Albania)
Evis,5/22/2020 20:01,0:04:32,,Suits: Season 3: Moot Point (Episode 13),,Chrome PC (Cadmium),0:05:18,Not latest view,AL (Albania)
Evis,5/22/2020 19:17,0:41:07,,Suits: Season 3: Yesterday’s Gone (Episode 12),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,5/22/2020 18:51,0:21:11,,Suits: Season 3: Buried Secrets (Episode 11),,Chrome PC (Cadmium),0:42:41,0:42:41,AL (Albania)
Evis,5/22/2020 12:24,0:20:51,,Suits: Season 3: Buried Secrets (Episode 11),,Chrome PC (Cadmium),0:22:20,Not latest view,AL (Albania)
Evis,5/22/2020 11:28,0:44:36,,Suits: Season 3: Stay (Episode 10),,Chrome PC (Cadmium),0:46:07,0:46:07,AL (Albania)
Evis,5/22/2020 10:38,0:41:36,,Suits: Season 3: Bad Faith (Episode 9),,Chrome PC (Cadmium),0:42:47,0:42:47,AL (Albania)
Evis,5/21/2020 12:19,0:41:17,,Suits: Season 3: Endgame (Episode 8),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,5/21/2020 11:37,0:40:54,,Suits: Season 3: She's Mine (Episode 7),,Chrome PC (Cadmium),0:42:21,0:42:21,AL (Albania)
Evis,5/21/2020 11:05,0:00:01,,Suits: Season 3: She's Mine (Episode 7),,Chrome PC (Cadmium),0:01:04,Not latest view,AL (Albania)
Evis,5/21/2020 10:28,0:36:48,,Suits: Season 3: The Other Time (Episode 6),,Chrome PC (Cadmium),0:42:38,0:42:38,AL (Albania)
Evis,5/20/2020 19:20,0:03:39,,Suits: Season 3: The Other Time (Episode 6),,Chrome PC (Cadmium),0:04:29,Not latest view,AL (Albania)
Evis,5/20/2020 19:13,0:07:01,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Chrome PC (Cadmium),0:42:38,0:42:38,AL (Albania)
Evis,5/20/2020 18:32,0:34:20,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Chrome PC (Cadmium),0:35:37,Not latest view,AL (Albania)
Evis,5/20/2020 13:10,0:02:36,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Chrome PC (Cadmium),0:03:16,Not latest view,AL (Albania)
Evis,5/20/2020 12:12,0:41:27,,Suits: Season 3: Conflict of Interest (Episode 4),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,5/20/2020 11:40,0:15:10,,Suits: Season 3: Unfinished Business (Episode 3),,Chrome PC (Cadmium),0:42:38,0:42:38,AL (Albania)
Evis,5/20/2020 10:17,0:02:06,,Suits: Season 3: Unfinished Business (Episode 3),,Chrome PC (Cadmium),0:27:52,Not latest view,AL (Albania)
Evis,5/20/2020 8:09,0:04:53,,Suits: Season 3: Unfinished Business (Episode 3),,Chrome PC (Cadmium),0:27:37,Not latest view,AL (Albania)
Evis,5/19/2020 12:40,0:00:05,,Suits: Season 3: Unfinished Business (Episode 3),,Chrome PC (Cadmium),0:22:44,Not latest view,AL (Albania)
Evis,5/19/2020 11:31,0:21:38,,Suits: Season 3: Unfinished Business (Episode 3),,Chrome PC (Cadmium),0:22:39,Not latest view,AL (Albania)
Evis,5/19/2020 11:27,0:02:58,,Suits: Season 3: I Want You to Want Me (Episode 2),,Chrome PC (Cadmium),0:42:32,0:42:32,AL (Albania)
Evis,5/19/2020 10:40,0:30:36,,Suits: Season 3: I Want You to Want Me (Episode 2),,Chrome PC (Cadmium),0:39:34,Not latest view,AL (Albania)
Evis,5/18/2020 17:55,0:05:59,,Suits: Season 3: I Want You to Want Me (Episode 2),,Chrome PC (Cadmium),0:08:58,Not latest view,AL (Albania)
Evis,5/18/2020 17:51,0:02:04,,Suits: Season 3: I Want You to Want Me (Episode 2),,Chrome PC (Cadmium),0:02:33,Not latest view,AL (Albania)
Evis,5/18/2020 13:57,0:01:11,,Suits: Season 3: I Want You to Want Me (Episode 2),,Apple iPhone 8 Plus (CDMA),0:01:45,Not latest view,AL (Albania)
Evis,5/18/2020 13:48,0:08:24,,Suits: Season 3: The Arrangement (Episode 1),,Apple iPhone 8 Plus (CDMA),0:48:07,0:48:07,AL (Albania)
Evis,5/18/2020 12:50,0:33:59,,Suits: Season 3: The Arrangement (Episode 1),,Chrome PC (Cadmium),0:39:45,Not latest view,AL (Albania)
Evis,5/18/2020 12:38,0:04:05,,Suits: Season 3: The Arrangement (Episode 1),,Chrome PC (Cadmium),0:05:23,Not latest view,AL (Albania)
Evis,5/18/2020 11:41,0:42:29,,Suits: Season 2: War (Episode 16),,Chrome PC (Cadmium),0:42:40,0:42:40,AL (Albania)
Evis,5/18/2020 11:00,0:40:58,,Suits: Season 2: Normandy (Episode 15),,Chrome PC (Cadmium),0:42:26,0:42:26,AL (Albania)
Evis,5/18/2020 10:16,0:41:27,Autoplayed: user action: None; ,Suits: Season 2: He's Back (Episode 14),,Chrome PC (Cadmium),0:42:40,0:42:40,AL (Albania)
Evis,5/18/2020 10:02,0:13:18,,Suits: Season 2: Zane Vs. Zane (Episode 13),,Chrome PC (Cadmium),0:42:38,0:42:38,AL (Albania)
Evis,5/18/2020 9:30,0:00:02,,Suits: Season 2: Zane Vs. Zane (Episode 13),,Chrome PC (Cadmium),0:29:20,Not latest view,AL (Albania)
Evis,5/16/2020 12:11,0:28:55,,Suits: Season 2: Zane Vs. Zane (Episode 13),,Chrome PC (Cadmium),0:30:02,Not latest view,AL (Albania)
Evis,5/16/2020 11:02,0:40:59,Autoplayed: user action: None; ,Suits: Season 2: Blood in the Water (Episode 12),,Chrome PC (Cadmium),0:42:11,0:42:11,AL (Albania)
Evis,5/16/2020 10:04,0:41:10,,Suits: Season 2: Blind-Sided (Episode 11),,Chrome PC (Cadmium),0:42:37,0:42:37,AL (Albania)
Evis,5/16/2020 9:58,0:00:03,Autoplayed: user action: None; ,Suits: Season 2: Blind-Sided (Episode 11),,Chrome PC (Cadmium),0:01:02,Not latest view,AL (Albania)
Evis,5/16/2020 9:23,0:34:01,,Suits: Season 2: High Noon (Episode 10),,Chrome PC (Cadmium),0:43:38,0:43:38,AL (Albania)
Evis,5/15/2020 19:24,0:08:32,Autoplayed: user action: None; ,Suits: Season 2: High Noon (Episode 10),,Chrome PC (Cadmium),0:09:37,Not latest view,AL (Albania)
Evis,5/15/2020 19:00,0:21:53,,Suits: Season 2: Asterisk (Episode 9),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,5/15/2020 18:47,0:09:44,,Suits: Season 2: Asterisk (Episode 9),,Chrome PC (Cadmium),0:20:35,Not latest view,AL (Albania)
Evis,5/15/2020 18:41,0:03:59,,Suits: Season 2: Asterisk (Episode 9),,Chrome PC (Cadmium),0:10:39,Not latest view,AL (Albania)
Evis,5/15/2020 18:31,0:06:08,,Suits: Season 2: Asterisk (Episode 9),,Chrome PC (Cadmium),0:06:40,Not latest view,AL (Albania)
Evis,5/15/2020 18:22,0:00:09,,Suits: Season 2: Asterisk (Episode 9),,Chrome PC (Cadmium),0:00:11,Not latest view,AL (Albania)
Evis,5/15/2020 18:18,0:03:40,,Suits: Season 2: Rewind (Episode 8),,Chrome PC (Cadmium),0:42:21,0:42:21,AL (Albania)
Evis,5/15/2020 12:01,0:38:15,Autoplayed: user action: None; ,Suits: Season 2: Rewind (Episode 8),,Chrome PC (Cadmium),0:38:41,Not latest view,AL (Albania)
Evis,5/15/2020 11:17,0:42:13,,Suits: Season 2: Sucker Punch (Episode 7),,Chrome PC (Cadmium),0:42:38,0:42:38,AL (Albania)
Evis,5/15/2020 11:15,0:01:03,,Suits: Season 2: All In (Episode 6),,Chrome PC (Cadmium),0:42:34,0:42:34,AL (Albania)
Evis,5/15/2020 10:22,0:41:09,,Suits: Season 2: All In (Episode 6),,Chrome PC (Cadmium),0:41:28,Not latest view,AL (Albania)
Evis,5/14/2020 11:42,0:41:32,,Suits: Season 2: Break Point (Episode 5),,Chrome PC (Cadmium),0:42:24,0:42:24,AL (Albania)
Evis,5/14/2020 10:57,0:42:14,,Suits: Season 2: Discovery (Episode 4),,Chrome PC (Cadmium),0:42:36,0:42:36,AL (Albania)
Evis,5/14/2020 9:57,0:42:27,,Suits: Season 2: Meet the New Boss (Episode 3),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,5/14/2020 9:33,0:10:30,,Suits: Season 2: The Choice (Episode 2),,Chrome PC (Cadmium),0:42:22,0:42:22,AL (Albania)
Evis,5/13/2020 12:35,0:31:28,,Suits: Season 2: The Choice (Episode 2),,Chrome PC (Cadmium),0:31:53,Not latest view,AL (Albania)
Evis,5/13/2020 11:44,0:42:31,,Suits: Season 2: She Knows (Episode 1),,Chrome PC (Cadmium),0:42:31,0:42:31,AL (Albania)
Evis,5/13/2020 11:17,0:26:02,,Suits: Season 1: Dog Fight (Episode 12),,Chrome PC (Cadmium),0:42:01,0:42:01,AL (Albania)
Evis,5/12/2020 11:54,0:14:39,,Suits: Season 1: Dog Fight (Episode 12),,Chrome PC (Cadmium),0:16:00,Not latest view,AL (Albania)
Evis,5/12/2020 11:07,0:39:40,,Suits: Season 1: Rules of the Game (Episode 11),,Chrome PC (Cadmium),0:42:00,0:42:00,AL (Albania)
Evis,5/11/2020 14:39,0:02:00,Autoplayed: user action: None; ,Suits: Season 1: Rules of the Game (Episode 11),,Chrome PC (Cadmium),0:02:00,Not latest view,AL (Albania)
Evis,5/11/2020 13:57,0:42:04,Autoplayed: user action: None; ,Suits: Season 1: The Shelf Life (Episode 10),,Chrome PC (Cadmium),0:42:04,0:42:04,AL (Albania)
